Nama_Hotel,Rating,Image,Latitude,Longitude
Hotel Indonesia Pekalongan,"3,8",https://lh5.googleusercontent.com/p/AF1QipPUNgGjy50mkonHG4AY8yxV0kXWmte-unVt-yjQ=w138-h92-k-no,-6.8890226,109.6620995
Nozz Hotel,"3,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WLENuAdvM4QrZNe0NJCkbUIRajAnP_2plFTt_uiEaeDlDeMj2q__QpNuzZiJvTOZAwCGAJEODdbuxI5S2D8JwFbeuCMy4dSQrDwAIgGQ6gPH2_gaa9dfRS5tXe3cyJHwZ691h-2PERHayJQ2hbLL4By168F_jMRhaRpcjQfqb0ZnEVclZbVZ075qA=w146-h92-k-no,-6.9796057,110.3968964
Hotel Namira Syariah,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WKijXREpISmgO8WwGgmoswT2Z7ZZZEPnd_0STOoqHjvneTYkzw6tZ7RYLgHXJ0NVR8gLZ4dSwZGagJEpJ0nI_Wz0iBrK7CiksLa7poM7PR0U4_os0HST4GyH21QGSclIUGPOJ1xLIvHw43mZm3C4hQwpUnS56VnyFvE5kq6I9x4yd4VWyhvquTf_PFTOx4yH0HRpQ=w122-h92-k-no,-6.8895775,109.6790482
Hotel Bening Syariah,"4,8",https://lh5.googleusercontent.com/p/AF1QipP0ZkJDWPL58UOH6bbFwFPiuSya7YRCBrgHsfBP=w80-h106-k-no,-7.4193665,109.2506824
Homestay Purnama 2,"5,0",https://lh5.googleusercontent.com/p/AF1QipMnR-XRJQWhmjQ-wCViudipjVi323DfBxaLkw0Q=w80-h106-k-no,-7.212326,109.9090415
Uni Inn Semarang,"3,8",https://lh5.googleusercontent.com/p/AF1QipNEx3jHFDAi5kDp9JR2pcgkznrg3UB3OdBhEVeR=w163-h92-k-no,-7.0395836,110.3912487
SPOT ON 2209 Solo Point Syariah,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WK3VsV4ivJMRKO3On2bvWjXrOanbMmuacElfGrjetJlDBHtBB3BCUrI8-FI5pYYg-eLWt9KcoLVjGV11jTSJ5DJHLTGqmBSqZ24Ma8hQKFcpivYIsIyHcOmruMXwS7ISk-32XfBxjMzrKmyRssdlJng6tvbmSabgwc3ficCQBotAg5ODcaHUtKF=w138-h92-k-no,-7.5581579,110.7858025
Front One Hotel Airport Boyolali,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WJMCWxHtt_xuLigfIoN0VR2OZ0m97AuMKF9H5n_4F5GMFfv1-CySA7AdYCAnnTrMKNzEu-4AXs-jPpeZIwNbuaKvXpypqY284ij1YhjQxT2obZ0qYC_d1ign60uJpfb5661PbtVHNHA7JwtUHsAyQFBC-ix9MxVdWQyehaTtkSU0pSdlbfUnPUn=w122-h92-k-no,-7.5210794,110.7484836
D'Emmerick Budget Hotel,"4,5",https://lh5.googleusercontent.com/p/AF1QipP5pD38aXgfRb0ycKMCOsrmB9mYQ1yUbRr-dh7K=w163-h92-k-no,-7.3214081,110.5023048
Omah Kartini Semarang,"3,2",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zksKz_RLANZCRKkCYB5oag&cb_client=search.gws-prod.gps&w=80&h=92&yaw=102.33044&pitch=0&thumbfov=100,-6.9878758,110.4349327
Hotel Griya Persada Bandungan,"4,6",https://lh3.googleusercontent.com/gps-proxy/AMy85WLWj5W869zXNlD-eIp2Y9eprevQ5kfCHZJpJ5L1OWgNZhK8Lzzl8oo6aw2l_umn679qVHnWFXiQeohIt4qwVCSeZuHnK4GBLOAF21H7UHyqf1NdeF6bVJzG2yLBIYfRf7yrxcUQelXeuKdc1nG613GJ10dSuuBVOHZkL0j1l-TBtf9ZTiXquKCJnA=w138-h92-k-no,-7.2195619,110.3648939
Hotel Candi Baru,"4,3",https://lh5.googleusercontent.com/p/AF1QipN9UVUUNxed3k2ndkOvHve8HkuAtkpATIUD9BJY=w80-h106-k-no,-7.0024091,110.4099773
Homestay Bumiharjo Syariah,"5,0",https://lh5.googleusercontent.com/p/AF1QipMzzFmGCU_riJ27VBo-I0cg8vUnNB-gc-GiN4Vr=w80-h106-k-no,-7.5863185,110.1984049
Hotel Garuda,"3,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WI06UF1HHBTA3RnBAm5meXzI8043POj1UHdS68VOHNQrknjz0MSE2GpFl6FlLci2B-DLqByqw9kdmo0eM8UrHtCiN7OW0zrqjjw-jbxl0wR4629lK_-Nr615onodSiHlBkLRPgWKKcLteP94l6bqO8o1G-LzXuLkCjDmqYka5o25avmPhheLW67=w138-h92-k-no,-7.3949557,109.6988859
Hotel Mulyo,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WLBlE7iEa06uCHoVhI6lIGyKqx-sWvOokhwH1FoGJllXvp962VfgFZJyQndAF8UVULBlNCndaKhh3_RaV824L58p7Cl462hwd5DQ4sUp54dhyV6TXr-L1Jm56GDgUokko-qMJGR8FT_MZaqAljDpnrFRvvnmoKz9iPKSOE-seeevfXiuhWHxKfSKQ=w122-h92-k-no,-7.4188061,109.2229012
Hotel Grasia Semarang,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ9ambTwoIjQrxJXswZZtes-LbTlHjWFdBMkjD4DYbi2wpF1nKwSQd-ZsPHVcTUcolJsIrYkAIxL9jakmtSRStiEUeRGS4h8II-E9TlW3dJAtNAIk_tfFJNCUBoXf-Pkg6BL6_QYUkXZ6HwaNayo_GpYjEY4eZxkUHzTH7-pZj-YGJOZaoqWEja=w138-h92-k-no,-7.0051102,110.4097808
Grand Candi Hotel Semarang,"4,4",https://lh3.googleusercontent.com/gps-proxy/AMy85WLVkK6ztooDu4maA5_hOV7Q-JRc54FhHclgP_NJvHt3Robr5wUor7PecGMCXFqnPYXsntXHT3j-4VwIq1b2X2cPPT5_HEUDPBHWORqEHd9qqRdCbxC6YO8awrPH80u42bnUTcKYGxfNCEnzuCbrWZQaitv3_o5ZEZ1dEy-bqw7NJk2pn7LEzlmoEA=w138-h92-k-no,-7.0163413,110.4226929
Amaris Hotel Sriwedari Solo,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WI2BPNtYdrpyzhS0B75d2qq-LEtuywWsESzaRUb82GDqXZ1a2lXa7NMHACTfQH3vu2saYPkWByDIaPtOOL2d6_I_yi_M3KwlFIJnLL9xQUfUmXKV4Wkj6FI7CfKd8eLbbDRtEtYbnvqo5AVQ7Qbmo365URCFnZFLH_3aIk_lUJuKItLnRryDrXN=w161-h92-k-no,-7.5699161,110.8152365
Le Desa Resort Syariah,"4,6",https://lh5.googleusercontent.com/p/AF1QipOLmTLLkx_NU6HiDzQrhRjZC80RAHPr1Z3awe4k=w137-h92-k-no,-7.3237123,109.9345839
The Oxalis Regency Hotel Magelang,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ3g7YbnvBstzLRcy379tc6I5AdCpSM98L9laN1R-2alfz9ezPfjRfRss-ke7HvQjlCBkz49wXVCleHGrZXKRDFajDTp63L8fKCO5fHlZv7K3j2FJzjjf8DZz4qUxM5b3mlM-jZoPjftJ2J_qC4g1s_zFcjChe_Q-37-hNX47UYkexva6b3G8o0=w163-h92-k-no,-7.4854366,110.2085359
Endah Homestay Syariah (Satu Rumah),"4,5",https://lh5.googleusercontent.com/p/AF1QipM7P5mMPwrTDsL5cn37Whh_5q2lCIRIust-2u_o=w163-h92-k-no,-7.3934227,109.2349587
Hotel Citradream Semarang,"4,3",https://lh5.googleusercontent.com/p/AF1QipMTBfeXGr-nVxoHf45-8LS6Y8MqnESEWH64kseT=w138-h92-k-no,-6.980881,110.4103712
Hotel Dafam Semarang,"4,3",https://lh5.googleusercontent.com/p/AF1QipOzshbsxogxcbbnFoGelK88s_6OPNFU87zkkWMA=w138-h92-k-no,-6.979702,110.4119873
HOMI Semarang,"4,2",https://lh5.googleusercontent.com/p/AF1QipMf8XQ3rXUDYqj1PhwxQawP_chQidnjKKhp9N5P=w157-h92-k-no,-6.9853655,110.4544185
SPOT ON 2171 Griya Sakura Syariah,"3,9",https://lh5.googleusercontent.com/p/AF1QipPYR5pOcVTiyS91_iPPWcZq5lNyaNlbdMa5bFYK=w137-h92-k-no,-7.5424716,110.7703141
Hotel Arjuna,"3,8",https://lh5.googleusercontent.com/p/AF1QipPSPI-hLmThJ_W0IJ2LgVi8pBBdBgIrZFcxzgWV=w163-h92-k-no,-6.9675648,109.9418652
D'Paragon Kerten Solo,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WJz4ojCMBSZW9OlRLCjKOsMbeeiShbaJODYirvBvg7t6M3m4mgP6G_J8egUtUqzkLwiwtA_Hp8L2VmHEwlRNZflPfOsOf-Bdoi1CJx1HN2h9UlibUkkPeWkkGO7pNXZ5Pndoa4Sa7Til10rNpsfgDYo047-QZVCGhB6mKVUkiV1NHHUoJwIA7knEw=w162-h92-k-no,-7.5520349,110.7923987
Villa Borobudur,"4,8",https://lh3.googleusercontent.com/gps-proxy/AMy85WKmLmEHUrzIJVaIKH4EQfy0zedrfItO50zedUH5yw3_H3ZsNUsePKbPnxlKa6Vn8-mjRmaly5zyWjShwVJCLrmn6xPnIQGDh3zv1Ozu1n0G0TnUG1WR2ZhEXpAZugn_xaWikKiIW3d9O2uHS3ixrVeqK4o_5TLLtnFKvhqszro61aFeItvVlO2U=w122-h92-k-no,-7.632846,110.205656
RedDoorz @ Meruya 2,"3,8",https://lh3.googleusercontent.com/gps-proxy/AMy85WJsXkHcRzQfrF1LyFF4obVvQrMM7y-xtBIam5iyzRiRbFawtujMzlpdv3qoil8UlYPk2-6exZOsKdi5UoumKPG8f__rj3ITipMXDz-_AgybCBobVQSfsYfu0vYieQXlBEbILZ81O2XUKr0DuhwH9gnaTcWsOVmFVRIghjQ7cH2UjI_XM1gPH7Q0-Q=w138-h92-k-no,-6.206542,106.730422
Bunga Ayu Seaside Resort,"4,1",https://lh5.googleusercontent.com/p/AF1QipNVaYO079vNuleXQBMfnJfmy87jkAbeqow28biO=w199-h92-k-no,-6.981383,106.53973
Qubika Boutique Hotel,"4,5",https://lh5.googleusercontent.com/p/AF1QipO_CY0stC7EhdQOohYMckglzmmZAfmWuqpcVXph=w122-h92-k-no,-6.2639204,106.6175538
RedDoorz Plus near Tugu Mercusuar Anyer,"3,7",https://lh5.googleusercontent.com/p/AF1QipPd72h3MhNfZPMe70b8zQPiN0WzGHFH6zeSAW_S=w122-h92-k-no,-6.0609336,105.9035223
MKOSTEL KENCANA LOKA,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WLz3SiYFYlOLoa8lCfoZkBhNfg-M3JrQdYU_upJ0jfgwARe0wLcSsXp-dO6Fn3e8LgA8EhtTr97C-C9vUoDj4Orz5K_j3iB2zm7b1w2uXfBsWb5tuDZSUQbxmR2gk2tBZEyHdqsK9zk3OWcAqgXXtw3RMwFJmsPInX2SmH5PLg47WslbOLfcSNpyQ=w122-h92-k-no,-6.1909573,106.1153814
Hoya Residence Syariah,"4,1",https://lh5.googleusercontent.com/p/AF1QipM6k-faI9sZtYsRDcnR9aBwqXn4T1pPYLgyzlO5=w194-h92-k-no,-6.3976973,105.958924
Hotel GBS Malingping,"4,5",https://lh5.googleusercontent.com/p/AF1QipMKzP7vmf6OCxWGmVgPNP8AlNCzqo5JeaYJFtCk=w163-h92-k-no,-6.7862734,106.0173411
Penginapan e_Rahayu,"4,4",https://lh5.googleusercontent.com/IxXPEMK9d6gUDLXxdrLzBsrrFCK0k5NNyaBdY50LaKpTFGcrfG6rV_qAHtRQYj9-=w163-h92-k-no,-6.1142846,105.8765225
Penginapan Keluarga 215,"4,6",https://lh5.googleusercontent.com/p/AF1QipP1DHpEtJvPJUrhgWbM4QTnQdT4T5NUr1I4O5aP=w163-h92-k-no,-6.1139963,105.880598
Aimer Guest House Syariah RedPartner,"4,3",https://lh5.googleusercontent.com/p/AF1QipNXWKft1Tz6_Ff0rbuBhermBalgz1DZJ7Vt1YnC=w92-h92-k-no,-5.9927473,106.0305326
Penginapan Srikandi Pantai Sawarna,"4,4",https://lh5.googleusercontent.com/p/AF1QipPK2FMBDkU49lwe9QFw_uZGbqbvenb5aYMog33I=w122-h92-k-no,-6.9843969,106.310341
Green Lake View Ciputat,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WL2VJVWeRXYMFwH3a0XerJuzPhEc8UcQ24r4ZFQ89F2IOY8rL1AXCItPKlR53WOYbotvXqkf7C79kHFSHC4DQzwh3sLQc3xUU1sepWzN-omwj7_9A73QtakUPvAw2k9XsbJ5sNzmhUHO2gUHFQGD_ujJLI919V0ZylsyXHCSJy62yD8vUXwaaM=w138-h92-k-no,-6.3175092,106.7451121
Hawaii Resort Family Suites,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ5LnUo67tn2dl4reN9B00jB-TjtoWeLpZCpKX6GY-cK-JwM07801IliFvQLh6om7UK-o0YixLrnvwpNNJvtAy0Op-b2EWe9aZnlPaRQvI8QEmV9lMUxiACt6bp5JgLzdoY8coD7Dvg2tpfTLlKZxJgfD0ygfDSMTXZZioc1v9SGUAV_2mh6OXq=w122-h92-k-no,-6.1949547,105.8399882
ANUGRAH INN,"4,3",https://lh5.googleusercontent.com/p/AF1QipPxMo6d7FOS2uciWYCbgzFxoEitLTbHOpo0-LWY=w91-h92-k-no,-6.2442913,106.5178181
Collection O 9 Villa Ubud Anyer,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WLh6IuAvWm0qg0VoaRoREH3eNDBMsOoTFP9M-FpP_w9dVVBamBrpIcc381mwY1_xagMaRdmYkdJhTARDUScpl8YiEjwX6bT_IW16VCrH5YRdGs51dnAryGfm_LKh3WisA9mrCQM7l1AOARO7N242f_4hdIFADerxSO7bEkd0GNyeAjJErjJqkA=w138-h92-k-no,-6.1072482,105.8854051
PENGINAPAN VILLA BERKAH IZZUL,"4,4",https://lh5.googleusercontent.com/p/AF1QipOM66nOLeCW1HygJfX0g2pu3GDu6XMU1QO9GA25=w80-h106-k-no,-6.9788542,106.3067261
Le Dian Hotel & Cottages,"4,4",https://lh5.googleusercontent.com/p/AF1QipNQNi7JU3Y5zRJPPQGORvzZyR6jdRzdt-CJfwCw=w163-h92-k-no,-6.1214586,106.1766627
Horison Altama Pandeglang,"4,3",https://lh5.googleusercontent.com/p/AF1QipNcwRaCnB1DakKNidqtqoMup9ZbR0ZXOBQUPAI5=w138-h92-k-no,-6.2853165,106.1176173
3J Home Lippo Karawaci,"3,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WIpUKIc1yrj1T_Q5xT2bbCuI5p_o0FqgH0Nr5vQ-4F5PyWmJUoQ-s30nN_AhLCXmutDH5kVz7s8SNhN530qUK58XGUcytKUvDc8D5QFi-Rd6uEbyRB8oJK_I4gfQMnUyCJ4PsA5YeUCjxENfLbtKosVLhnCzyPTA6kPL7qzUJ1F2voQzrnYB09Csw=w138-h92-k-no,-6.2248748,106.5904425
Tanjung Lesung Beach Resort,"4,3",https://lh3.googleusercontent.com/gps-proxy/AMy85WJP8Si3usvHAn1ET-YFIIUR29epA0sJu7-Q0IVnZWq8IYAb3dtX0oofujhX2iW0oyVWmywH-X1miP-lNqY9MJJPxh4vvkeQgwoZa4k0cYRv4Nc15sli5TBLXqBiJ3YQ2LYy7u8pEMg5PaUVfuXr168KV_I6QPseWjeuEmSebRjl5kK3aTESYYw=w130-h92-k-no,-6.4812802,105.6538844
Rahaya Resto dan Resort,"4,4",https://lh5.googleusercontent.com/p/AF1QipO_64IJDaiKNpJIoGcxA53hAUy-MgMwz2jMmZ2F=w163-h92-k-no,-6.3717297,106.2454462
PSM Syariah Guest House RedPartner,"3,7",https://lh5.googleusercontent.com/p/AF1QipMkAkXKwuurYqFWmnJ40zl57aRBdmqcxNBX7IKy=w163-h92-k-no,-6.1383283,106.2937707
Grand Krakatau Serang,"4,2",https://lh5.googleusercontent.com/p/AF1QipM3o5L11O48qO3hN28VLj8_idONB01UrDSyWBU7=w162-h92-k-no,-6.1190393,106.1932439
Hotel Puri Kayana,"4,2",https://lh5.googleusercontent.com/HOTW8VOCUE5KZOF3NvKMcr8MTRcHLYxmD_cxXt78ydSVV6fcQqB2hxRrrQnwswY=w122-h92-k-no,-6.1278137,106.1623541
Le Semar Hotel - Serang,"4,4",https://lh5.googleusercontent.com/p/AF1QipPCA2dJflFJZObkNTby_hZXJ8LtNkfqsQF1NRc3=w122-h92-k-no,-6.1247274,106.1765539
OYO 2137 D'colonel Residence Syariah,"3,8",https://lh3.googleusercontent.com/gps-proxy/AMy85WJ4DOxwcywBXqfwZJH2IDWVa5jf8d7AamgLoJqKMMwBqJd2VvM7ATonfJ8M_mwg8z8E7UjbMj5xFwUKnS6TV8dAz_lRwENtU8HdzwDDtKKRw7T03UqbBroKJdDj1fluc9qAeFtnAtsf95uKWDILR422_3tkg8CDutkHipjhnjD-IG6DgfrOkUlO=w138-h92-k-no,-6.1253756,106.2312618
Lucia Cottages (Pondok Lucia),"4,3",https://lh5.googleusercontent.com/p/AF1QipNOQMQ6CfSv9c_Y6vrNrTyVSOplKOiRi0fJObCC=w163-h92-k-no,-6.292429,105.829934
Villa Mutiara Sawarna,"4,3",https://lh5.googleusercontent.com/p/AF1QipNsHlLH8D32HF2L2VRFHADkucLbGcNbwng0DNLT=w191-h92-k-no,-6.9781315,106.3061353
Sawarna Resort,"4,4",https://lh5.googleusercontent.com/p/AF1QipNwVOGLoA437MbTe4vMhZhVM9MEIVab4Mx0PTlC=w122-h92-k-no,-6.9836816,106.3095941
HOTEL RAKATA,"4,6",https://lh5.googleusercontent.com/p/AF1QipOR1ed0Zls740nn7CL95jCF4kNwj5hhDINF3_nq=w163-h92-k-no,-6.3087833,105.8415159
Merpati Hotel & Spa,"3,5",https://lh5.googleusercontent.com/p/AF1QipOn083AiCNQb7ANRn-CAU4XMOZiHHRBZtA6uks2=w138-h92-k-no,-5.9431379,106.002415
3C Residence near ICE BSD RedPartner,"4,5",https://lh5.googleusercontent.com/p/AF1QipPHONx0vvEBmyU4cpo2OMechXGMCC-wbQ1E0X3z=w80-h106-k-no,-6.2995464,106.6327738
Resto dan Penginapan Bunar Tunggal,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WJW5-SxBKlTwIsrf3Qv3bhECBawdfR8vtDBg4N1RTIRd6RP_R0h_SWlwSulCP_HFcdMKifBtODK_GkEZpM3F7EAk09viM1WVmHD5cRJ0h4WKQ1K-kPA7x7AG_Gxe_NJ0ZWA2fUKKj0VUkbN6xfR8xvZZgdVwodwC_R8nJeDWh6-d31LJ9khXj64=w122-h92-k-no,-6.5054557,105.6694754
Pesona Enasa Merak Hotel,"4,1",https://lh5.googleusercontent.com/AwKZtdAiQMMu6YJfBJojJuEElu8j26xjQMwhJVAfoI8eBKLN_vbOvAyfywnmJxU=w163-h92-k-no,-5.9708993,106.0062821
Sawarna Little Hula Hula Banten,"4,2",https://lh5.googleusercontent.com/p/AF1QipOUDrsZYwLO56GfvJDOt6RGXJQb7xfvJleMH71V=w122-h92-k-no,-6.9757042,106.3000011
Keraton Krakatoa Hotel,"4,7",https://lh5.googleusercontent.com/p/AF1QipN5Z-feAGO88-mNrDAD3kgSwS-4ktp8wDEUJTqy=w122-h92-k-no,-6.2015311,105.8357385
"Horison Rahaya Resort, Banten","4,2",https://lh5.googleusercontent.com/p/AF1QipNFO0AYz47syuKBrpscaG0IEu6nP9E7e8zU3gA_=w138-h92-k-no,-6.3717222,106.2453967
Reddoorz near RSUD Serang,"3,8",https://lh5.googleusercontent.com/p/AF1QipMsX0MKF0GbmtN2lR9CU-1L_Yj6Q6q1zdQ7knbL=w122-h92-k-no,-6.1592589,106.181229
Motel Panimbang Jaya,"4,0",https://lh5.googleusercontent.com/p/AF1QipMgCT291-TT1jmN-ZYKuOKXe8oJk-n2Un9RCW0Z=w163-h92-k-no,-6.5016326,105.790033
Penginapan Bunar Tunggal,"4,2",https://lh3.googleusercontent.com/gps-proxy/AMy85WJW5-SxBKlTwIsrf3Qv3bhECBawdfR8vtDBg4N1RTIRd6RP_R0h_SWlwSulCP_HFcdMKifBtODK_GkEZpM3F7EAk09viM1WVmHD5cRJ0h4WKQ1K-kPA7x7AG_Gxe_NJ0ZWA2fUKKj0VUkbN6xfR8xvZZgdVwodwC_R8nJeDWh6-d31LJ9khXj64=w122-h92-k-no,-6.5055257,105.6694257
Tiga-Tiga Homestay Anyer,"4,8",https://lh5.googleusercontent.com/p/AF1QipOkJ84rLEwxggeeix2psMzMcN3OIc3vfxM5BvQp=w122-h92-k-no,-6.0907801,105.8851988
OYO 298 Gemilang Guesthouse,"3,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WLtMu3AtKKLqJmB9KxRUm_IfkGeNx2XQWHt9PBt1Zvr874iAiA6AZOqp_bfmSHTimgI4ledEZ_LAqIE3wkHwMgQwV6gPJOKSuWo2V3m9bb5nNGixu6jVtYlfzeaFoHrBGkb2mOgeTLXGC9vBRKGJKR-O6sQiyRdcZNfLYznU-2Bx_krqKCSOKo=w138-h92-k-no,-6.2337101,106.6122956
THE 1O1 Jakarta Airport CBC,"4,6",https://lh3.googleusercontent.com/gps-proxy/AMy85WIidsGzpvGweBx6JgrE2V4fcpTL2xc-RpSnY2Mmdlm1pwcf3LoJjUKzdTY2oh5049wjeJki-e9t4mCZ82u-gqLoyDZbBOMbPWdG2Ke_13nsKyAgmu807lwYXBlJc6JzxEAg46jrYdFfyzMikv2V8BNnMf1CCyrsuYYzSKhfckFgFXUdX3KPI8-yow=w131-h92-k-no,-6.1128411,106.6894752
The Banten Beach Resort,"4,1",https://lh5.googleusercontent.com/p/AF1QipMv0dj8RgQaRAmFD68lfcGqrabLg3V7haRwkmQs=w122-h92-k-no,-6.0867953,105.8837695
Hotel Merlyn,"3,9",https://lh5.googleusercontent.com/p/AF1QipMDAFElBwmEpQfsK7hhhZH9Ge1bri_ivRKxjY6F=w80-h106-k-no,-6.1202841,106.1814918
Horison Resort Pondok Layung Anyer,"4,3",https://lh5.googleusercontent.com/p/AF1QipN6-TOiooPKMuWuA0WaL60kM0yr0MOPl6BJ8U78=w163-h92-k-no,-6.1041705,105.8822481
RedDoorz near Alun Alun Kota Serang,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WK5SFTEtF8l6HP_zTkwOzVNjr-VgmkTvMvcrP3h7u9irSvbNY_U0aAI-ww6qcZnH0fL9q9B5XDBNBXjWY-36Io6dB2EyQeQ7Lk6_9pjBKjbl_uH_m4sEMW-U573jkTcmCpuFl0jbnXnc0IshoCL5wjM8a71tm1fd6EDwBwT3Ez7aZX3j4rn9MHF=w138-h92-k-no,-6.1124398,106.1422111
ASTON Serang Hotel & Convention Center,"4,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WIsON-sp5aoSIa54QEgioOj9R8vlqp2TmMyZCRbsw0BukFNGQSMaOe9nNCyqBL0hOm19l9JqQYtJYk6Gvq9v9NhpTf3sil_HWTHJ56CMwrBhpTDDbJlS7INoFfGqMzornbyDEjJrOtnbOTTl4TNbl8fsM8LyHyJDrxudfxYWw0myXYPYHNImAlC=w149-h92-k-no,-6.1669134,106.1753847
RedDoorz near Pantai Florida Anyer,"3,6",https://lh5.googleusercontent.com/p/AF1QipPvHYQ0hTkhu3QXVGQtw54JNevCgXfLxLJUkXse=w138-h92-k-no,-6.129671,105.8659155
Pondok Wisata Karang Bolong,"4,3",https://lh5.googleusercontent.com/p/AF1QipPBq5eVoNh_12RiW9pOD3ICkyVJ-CsffDbYuPye=w80-h106-k-no,-6.1704224,105.849486
Hotel Permata Mulia,"3,9",https://lh5.googleusercontent.com/p/AF1QipOEN058Xi8aoAmlh_xSjbl_GrRUWRNayV1Jv1H9=w163-h92-k-no,-6.1893872,106.636987
Hotel Kinari Residence,"4,1",https://lh3.googleusercontent.com/gps-proxy/AMy85WIsjpS2_782xYtYsnE4dX_x-a3e2cODpcePpYkatmGhhKuXuP2gp36gZCmd5WKrLLWjZEJSljxRJB6hH4le7pLR_bf3iaUddFTLv4LtzR5hpDnwSM_dQplo6sNrAXRWhlKKIJJrHAYKbzaZTOLUOB6e7gv4_etYryvmdpDREiFCSqTDqiwXWl8PXg=w122-h92-k-no,-6.3103132,106.675335
LaPonca Residence Pondok Cabe Syariah RedPartner,"4,5",https://lh3.googleusercontent.com/gps-proxy/AMy85WKGpb0efHlaP3be3bG8KcSFKA7HF7sIBY_3M3ZXS7UfKSFq7fzHtJDPeHtfhoE1lzPvyQXqPSnHLpXXF20dKgtD9shpjAW5PJ0mXn1-RzF42Dmoa99iOyyDFOBFhI8cUU-OBpzj38IxJLX6XFpcOjUQm49nFAn5z-7i_hK07x9VXnP36tpCIaWf=w146-h92-k-no,-6.3469922,106.7511335
De Green Inn Serua,"3,9",https://lh5.googleusercontent.com/p/AF1QipP1ZQ69RsmFrq699mXbXUQWWjB7Je-5rjXXexIj=w122-h92-k-no,-6.3178942,106.7139263
Villa Mandabelle,"3,7",https://lh5.googleusercontent.com/p/AF1QipPhlQPd5RWj3bxl_TETOiW7Ag7Rk6TVdA2K1jQs=w122-h92-k-no,-6.5253496,105.6983342
PANORAMA BEACH RESORT & RESTO,"4,4",https://lh5.googleusercontent.com/p/AF1QipNgTCzte5N-wrGjO5vat0O0q3ntFQ1B-sbj6-ll=w163-h92-k-no,-6.9910983,106.3108688
Fame Hotel Gading Serpong,"4,1",https://lh5.googleusercontent.com/p/AF1QipOMSevlf4yK3Xje-4ch7wybUS_w2pQnZYGe66KC=w117-h92-k-no,-6.2552678,106.6218966
Reddoorz Plus Otista Raya,"3,4",https://lh5.googleusercontent.com/p/AF1QipNYF2k2gV41Z0dDqArVQ48vEtQJKYW5hD4Y3ufP=w138-h92-k-no,-6.3247102,106.745632
SETYA HOMESTAY TANJUNG LESUNG,"4,6",https://lh5.googleusercontent.com/p/AF1QipPGcxHELgRfhlMEoP7APVGplt8ONvzVT4WDZWw=w138-h92-k-no,-6.5048131,105.6692657
Padma Anyer Villa & Hotel,"4,1",https://lh5.googleusercontent.com/p/AF1QipMn2gghKn0jh33ZxFqOmTmSHnH8prIU5J0w04Y9=w163-h92-k-no,-6.1473448,105.8550828
Pesona Krakatau Cottage,"4,4",https://lh5.googleusercontent.com/p/AF1QipPoZNtZ30U1LujxBzEmIfRP22ERhk-ip7i9LHY8=w80-h106-k-no,-6.1669816,105.8523807
CornerEight by Behomy,"4,8",https://lh5.googleusercontent.com/p/AF1QipMnzuZ5HO9heKq1KpfXnFJp8qUSANJkRIzHNu35=w80-h106-k-no,-6.2242396,106.5912179
Griya Euis dan Aisha Syariah,"3,9",https://lh3.googleusercontent.com/gps-proxy/AMy85WKKbjfIJNNpvU1JkrKojFaNuKaDDerDS5uxzBHSdQFydGKsSeQr_8Hq14CercUgN7Umhtxvx9PVACiRpaSDYMcyRxFdrFCIPZZFNupHNLtNO2mV1fDymw_70NhYLJenFPfs9ZTZ-VECqUteYIgDB4ny3OO30q5_O8T5dGKdB16npaWVlvQ525M2=w122-h92-k-no,-6.1698033,106.1717915
Hotel Sukma,"3,9",https://lh5.googleusercontent.com/p/AF1QipPis7oIjTjtOS-45gh8lGKutcRKLG08R1KwUbG4=w138-h92-k-no,-6.0225438,106.065222
Sanghyang Indah Spa Resort,"4,2",https://lh5.googleusercontent.com/p/AF1QipNH7gs3hDECsKG0srpnnPP0iKuoqq5I_JZDtsmX=w163-h92-k-no,-6.062619,105.90001
Villa Marina Anyer,"4,2",https://lh5.googleusercontent.com/p/AF1QipM01LzeeppeYnzFWhmY5yhaZCvfXKXVEqwa_o5p=w163-h92-k-no,-6.0776391,105.8841829
